"id","name0","name1","name2","name3","name4","name5","name6","name7","name8","name9"
3827,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Camp Furniture","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Camp Furniture",NULL,NULL,NULL,NULL,NULL
3828,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Camp Furniture > Air Mattress Accessories","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Camp Furniture","Air Mattress Accessories",NULL,NULL,NULL,NULL
3829,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Camp Furniture > Air Mattresses","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Camp Furniture","Air Mattresses",NULL,NULL,NULL,NULL
3830,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Camp Furniture > Camping Tables","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Camp Furniture","Camping Tables",NULL,NULL,NULL,NULL
3831,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Camp Furniture > Cots","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Camp Furniture","Cots",NULL,NULL,NULL,NULL
3832,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Camp Furniture > Folding Chairs & Stools","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Camp Furniture","Folding Chairs & Stools",NULL,NULL,NULL,NULL
3833,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Camping Cookware & Dinnerware","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Camping Cookware & Dinnerware",NULL,NULL,NULL,NULL,NULL
3834,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Camping Lights & Lanterns","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Camping Lights & Lanterns",NULL,NULL,NULL,NULL,NULL
3835,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Camping Stoves","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Camping Stoves",NULL,NULL,NULL,NULL,NULL
3836,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Camping Tools","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Camping Tools",NULL,NULL,NULL,NULL,NULL
3837,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Camping Tools > Knives & Blades","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Camping Tools","Knives & Blades",NULL,NULL,NULL,NULL
3838,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Camping Tools > Knives & Blades > Combat & Tactical Knives","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Camping Tools","Knives & Blades","Combat & Tactical Knives",NULL,NULL,NULL
3839,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Camping Tools > Multifunction Tools & Knives","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Camping Tools","Multifunction Tools & Knives",NULL,NULL,NULL,NULL
3840,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Chemical Hand Warmers","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Chemical Hand Warmers",NULL,NULL,NULL,NULL,NULL
3841,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Compression Sacks","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Compression Sacks",NULL,NULL,NULL,NULL,NULL
3842,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Crampons","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Crampons",NULL,NULL,NULL,NULL,NULL
3843,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Freeze-Dried Food","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Freeze-Dried Food",NULL,NULL,NULL,NULL,NULL
3844,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Hiking Poles","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Hiking Poles",NULL,NULL,NULL,NULL,NULL
3845,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Hydration Packs & Bags","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Hydration Packs & Bags",NULL,NULL,NULL,NULL,NULL
3846,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Mosquito Nets","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Mosquito Nets",NULL,NULL,NULL,NULL,NULL
3847,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Navigational Compasses","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Navigational Compasses",NULL,NULL,NULL,NULL,NULL
3848,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Portable Toilets","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Portable Toilets",NULL,NULL,NULL,NULL,NULL
3849,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Portable Urination Devices","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Portable Urination Devices",NULL,NULL,NULL,NULL,NULL
3850,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Portable Water Filters & Purifiers","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Portable Water Filters & Purifiers",NULL,NULL,NULL,NULL,NULL
3851,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Sleeping Bag Liners","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Sleeping Bag Liners",NULL,NULL,NULL,NULL,NULL
3852,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Sleeping Bags","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Sleeping Bags",NULL,NULL,NULL,NULL,NULL
3853,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Sleeping Pads","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Sleeping Pads",NULL,NULL,NULL,NULL,NULL
3854,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Tent Accessories","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Tent Accessories",NULL,NULL,NULL,NULL,NULL
3855,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Tent Accessories > Tent Footprints","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Tent Accessories","Tent Footprints",NULL,NULL,NULL,NULL
3856,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Tent Accessories > Tent Poles & Stakes","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Tent Accessories","Tent Poles & Stakes",NULL,NULL,NULL,NULL
3857,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Tent Accessories > Tent Vestibules","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Tent Accessories","Tent Vestibules",NULL,NULL,NULL,NULL
3858,"Sporting Goods > Outdoor Recreation > Camping, Backpacking & Hiking > Tents","Sporting Goods","Outdoor Recreation","Camping, Backpacking & Hiking","Tents",NULL,NULL,NULL,NULL,NULL
3859,"Sporting Goods > Outdoor Recreation > Cycling","Sporting Goods","Outdoor Recreation","Cycling",NULL,NULL,NULL,NULL,NULL,NULL
3860,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories",NULL,NULL,NULL,NULL,NULL
3861,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Bags & Panniers","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Bags & Panniers",NULL,NULL,NULL,NULL
3862,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Baskets","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Baskets",NULL,NULL,NULL,NULL
3863,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Bells & Horns","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Bells & Horns",NULL,NULL,NULL,NULL
3864,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Cages","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Cages",NULL,NULL,NULL,NULL
3865,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Child Seats","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Child Seats",NULL,NULL,NULL,NULL
3866,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Computer Accessories","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Computer Accessories",NULL,NULL,NULL,NULL
3867,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Computers","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Computers",NULL,NULL,NULL,NULL
3868,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Fenders","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Fenders",NULL,NULL,NULL,NULL
3869,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Front & Rear Racks","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Front & Rear Racks",NULL,NULL,NULL,NULL
3870,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Lights & Reflectors","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Lights & Reflectors",NULL,NULL,NULL,NULL
3871,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Locks","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Locks",NULL,NULL,NULL,NULL
3872,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Mirrors","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Mirrors",NULL,NULL,NULL,NULL
3873,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Pumps","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Pumps",NULL,NULL,NULL,NULL
3874,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Stands & Storage","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Stands & Storage",NULL,NULL,NULL,NULL
3875,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Tools, Cleaners & Lubricants","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Tools, Cleaners & Lubricants",NULL,NULL,NULL,NULL
3876,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Tools, Cleaners & Lubricants > Bicycle Lubrication","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Tools, Cleaners & Lubricants","Bicycle Lubrication",NULL,NULL,NULL
3877,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Trailers","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Trailers",NULL,NULL,NULL,NULL
3878,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Trainers","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Trainers",NULL,NULL,NULL,NULL
3879,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Training Wheels","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Training Wheels",NULL,NULL,NULL,NULL
3880,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Transport Bags & Cases","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Transport Bags & Cases",NULL,NULL,NULL,NULL
3881,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Accessories > Bicycle Water Bottles","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Accessories","Bicycle Water Bottles",NULL,NULL,NULL,NULL
3882,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Gear","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Gear",NULL,NULL,NULL,NULL,NULL
3883,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Gear > Bicycle Cleats","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Gear","Bicycle Cleats",NULL,NULL,NULL,NULL
3884,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Gear > Bicycle Gloves","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Gear","Bicycle Gloves",NULL,NULL,NULL,NULL
3885,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Gear > Bicycle Helmets","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Gear","Bicycle Helmets",NULL,NULL,NULL,NULL
3886,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Gear > Bicycle Shoe Covers","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Gear","Bicycle Shoe Covers",NULL,NULL,NULL,NULL
3887,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts",NULL,NULL,NULL,NULL,NULL
3888,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Brake Parts","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Brake Parts",NULL,NULL,NULL,NULL
3889,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Brake Parts > Bicycle Brake Calipers","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Brake Parts","Bicycle Brake Calipers",NULL,NULL,NULL
3890,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Brake Parts > Bicycle Brake Levers","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Brake Parts","Bicycle Brake Levers",NULL,NULL,NULL
3891,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Brake Parts > Bicycle Brake Rotors","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Brake Parts","Bicycle Brake Rotors",NULL,NULL,NULL
3892,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Brake Parts > Bicycle Brake Sets","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Brake Parts","Bicycle Brake Sets",NULL,NULL,NULL
3893,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Drivetrain Parts","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Drivetrain Parts",NULL,NULL,NULL,NULL
3894,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Drivetrain Parts > Bicycle Bottom Brackets","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Drivetrain Parts","Bicycle Bottom Brackets",NULL,NULL,NULL
3895,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Drivetrain Parts > Bicycle Cassettes","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Drivetrain Parts","Bicycle Cassettes",NULL,NULL,NULL
3896,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Drivetrain Parts > Bicycle Chainrings","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Drivetrain Parts","Bicycle Chainrings",NULL,NULL,NULL
3897,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Drivetrain Parts > Bicycle Chains","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Drivetrain Parts","Bicycle Chains",NULL,NULL,NULL
3898,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Drivetrain Parts > Bicycle Cranks","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Drivetrain Parts","Bicycle Cranks",NULL,NULL,NULL
3899,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Drivetrain Parts > Bicycle Derailleurs","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Drivetrain Parts","Bicycle Derailleurs",NULL,NULL,NULL
3900,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Drivetrain Parts > Bicycle Pedals","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Drivetrain Parts","Bicycle Pedals",NULL,NULL,NULL
3901,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Drivetrain Parts > Bicycle Shifters","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Drivetrain Parts","Bicycle Shifters",NULL,NULL,NULL
3902,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Forks","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Forks",NULL,NULL,NULL,NULL
3903,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Frames","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Frames",NULL,NULL,NULL,NULL
3904,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Grips and Handlebar Tape","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Grips and Handlebar Tape",NULL,NULL,NULL,NULL
3905,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Handlebars","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Handlebars",NULL,NULL,NULL,NULL
3906,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Saddles","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Saddles",NULL,NULL,NULL,NULL
3907,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Seatpost Clamps","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Seatpost Clamps",NULL,NULL,NULL,NULL
3908,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Seatposts","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Seatposts",NULL,NULL,NULL,NULL
3909,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Small Parts","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Small Parts",NULL,NULL,NULL,NULL
3910,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Small Parts > Bicycle Shims","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Small Parts","Bicycle Shims",NULL,NULL,NULL
3911,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Stems","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Stems",NULL,NULL,NULL,NULL
3912,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Tires","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Tires",NULL,NULL,NULL,NULL
3913,"Sporting Goods > Outdoor Recreation > Cycling > Bicycle Parts > Bicycle Tubes","Sporting Goods","Outdoor Recreation","Cycling","Bicycle Parts","Bicycle Tubes",NULL,NULL,NULL,NULL
